CustomerID,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,TechSupportTickets,DaysSinceLastLogin,DiscountUsed,Churn,FutureLTV_12M
CUST-2286,13,Month-to-Month,Credit Card,61.4,765.09,4,30,1,1,115.11
CUST-2287,45,One Year,Mailed Check,68.34,3137.47,1,26,1,0,697.55
CUST-2288,53,One Year,Bank Transfer,46.35,2404.41,4,7,1,0,485.6
CUST-2289,42,Month-to-Month,Credit Card,55.65,2188.3,0,2,0,1,102.91
CUST-2290,63,Month-to-Month,Electronic Check,36.28,2127.95,1,39,0,1,37.65
CUST-2291,27,Month-to-Month,Electronic Check,68.91,1785.27,2,20,0,1,84.12
CUST-2292,38,Month-to-Month,Electronic Check,99.38,3885.9,3,0,0,1,184.52
CUST-2293,60,Two Year,Credit Card,86.14,4699.2,3,44,0,1,146.73
CUST-2294,7,Month-to-Month,Credit Card,30.78,200.98,3,14,0,1,26.63
CUST-2295,5,Month-to-Month,Bank Transfer,68.76,355.48,2,6,0,1,67.88
CUST-2296,45,Month-to-Month,Electronic Check,89.76,3709.04,1,14,0,1,92.4
CUST-2297,58,Two Year,Mailed Check,72.99,4209.9,3,24,0,1,136.43
CUST-2298,31,Month-to-Month,Electronic Check,59.17,1709.59,1,2,0,0,767.84
CUST-2299,23,Month-to-Month,Electronic Check,82.19,1873.13,2,29,1,1,136.52
CUST-2300,42,Month-to-Month,Bank Transfer,116.86,4699.36,4,13,0,1,143.33
CUST-2301,10,Month-to-Month,Credit Card,29.49,269.91,3,3,1,1,15.2
CUST-2302,32,Month-to-Month,Credit Card,59.0,1864.16,2,35,1,1,91.23
CUST-2303,53,One Year,Bank Transfer,60.66,3222.88,2,2,1,0,623.21
CUST-2304,30,Month-to-Month,Electronic Check,77.7,2335.76,3,4,1,1,112.62
CUST-2305,39,Month-to-Month,Electronic Check,35.22,1367.47,4,24,1,1,49.66
CUST-2306,31,Two Year,Electronic Check,37.66,1138.31,3,30,0,0,470.69
CUST-2307,2,Month-to-Month,Bank Transfer,48.54,94.94,0,10,1,1,93.03
CUST-2308,12,Month-to-Month,Credit Card,115.59,1380.62,3,7,1,1,61.81
CUST-2309,39,Month-to-Month,Electronic Check,93.41,3655.88,1,25,1,1,146.49
CUST-2310,66,Two Year,Mailed Check,86.17,5677.16,2,1,0,0,1151.12
CUST-2311,13,Month-to-Month,Electronic Check,101.7,1306.29,2,27,0,1,159.74
CUST-2312,46,Two Year,Electronic Check,32.76,1391.49,1,9,1,0,431.92
CUST-2313,27,One Year,Mailed Check,105.93,2664.46,1,38,0,1,54.59
CUST-2314,17,Month-to-Month,Electronic Check,79.48,1268.78,2,36,1,1,73.76
CUST-2315,60,Two Year,Mailed Check,53.53,3333.69,1,38,0,0,721.69
CUST-2316,64,Month-to-Month,Credit Card,101.59,6592.19,1,20,0,1,76.24
CUST-2317,35,Month-to-Month,Mailed Check,100.26,3449.2,3,27,0,1,159.69
CUST-2318,70,Two Year,Electronic Check,104.57,6864.66,1,37,0,0,1239.22
CUST-2319,30,One Year,Electronic Check,31.55,867.59,4,32,0,1,38.24
CUST-2320,71,One Year,Mailed Check,116.94,8591.79,1,10,0,0,1419.95
CUST-2321,63,Month-to-Month,Electronic Check,115.96,7553.14,1,44,0,1,158.91
CUST-2322,28,Month-to-Month,Electronic Check,55.75,1430.82,1,43,0,1,88.13
CUST-2323,60,One Year,Mailed Check,26.59,1626.64,3,0,0,0,318.76
CUST-2324,37,Month-to-Month,Mailed Check,36.71,1313.44,1,32,1,1,51.56
CUST-2325,22,Month-to-Month,Bank Transfer,119.28,2489.27,0,2,1,1,207.22
CUST-2326,68,Month-to-Month,Electronic Check,76.3,5244.78,2,25,1,1,48.93
CUST-2327,20,Month-to-Month,Credit Card,55.66,1104.46,1,14,0,1,87.16
CUST-2328,68,Two Year,Electronic Check,48.82,3376.21,0,40,0,0,571.62
CUST-2329,64,Month-to-Month,Electronic Check,45.7,2664.93,1,13,0,1,31.26
CUST-2330,17,Two Year,Mailed Check,86.42,1392.43,3,22,1,1,113.94
CUST-2331,12,Month-to-Month,Mailed Check,61.94,704.55,1,7,1,1,51.99
CUST-2332,22,One Year,Credit Card,116.54,2434.31,2,35,0,1,201.85
CUST-2333,17,Month-to-Month,Bank Transfer,88.38,1465.46,1,19,1,1,49.88
CUST-2334,10,Month-to-Month,Credit Card,99.2,934.91,3,5,0,1,64.28
CUST-2335,65,Month-to-Month,Credit Card,49.27,3095.77,1,32,0,1,63.14
CUST-2336,22,Month-to-Month,Bank Transfer,27.92,586.7,1,27,1,1,38.62
CUST-2337,50,Month-to-Month,Mailed Check,68.78,3474.4,5,37,0,1,109.69
CUST-2338,14,Two Year,Mailed Check,51.46,713.61,5,29,0,1,45.74
CUST-2339,64,One Year,Credit Card,40.21,2568.41,1,42,1,1,70.88
CUST-2340,47,Month-to-Month,Bank Transfer,115.26,5046.61,4,16,0,1,222.42
CUST-2341,29,Month-to-Month,Electronic Check,64.4,1772.03,1,8,0,1,80.41
CUST-2342,36,Month-to-Month,Bank Transfer,37.47,1218.31,2,27,1,1,61.48
CUST-2343,52,One Year,Electronic Check,39.87,1899.62,1,6,0,0,519.06
CUST-2344,7,One Year,Mailed Check,48.07,316.22,0,27,0,1,29.04
CUST-2345,29,Two Year,Electronic Check,119.93,3164.33,3,16,0,0,1228.49
CUST-2346,11,Month-to-Month,Bank Transfer,46.8,509.86,5,39,0,1,29.54
CUST-2347,33,Month-to-Month,Credit Card,52.88,1831.8,1,43,0,1,104.88
CUST-2348,6,Month-to-Month,Electronic Check,85.93,471.82,2,43,0,1,72.49
CUST-2349,32,One Year,Electronic Check,49.4,1617.45,0,4,0,0,671.12
CUST-2350,51,One Year,Electronic Check,41.58,1946.32,3,4,0,0,538.87
CUST-2351,58,One Year,Bank Transfer,35.86,2080.89,1,13,1,0,490.72
CUST-2352,26,One Year,Electronic Check,51.27,1328.32,1,5,1,0,694.48
CUST-2353,46,Month-to-Month,Electronic Check,30.59,1456.96,1,6,1,1,51.33
CUST-2354,29,One Year,Electronic Check,21.86,581.38,4,16,0,1,14.56
CUST-2355,4,Month-to-Month,Mailed Check,100.46,380.67,3,8,0,1,185.12
CUST-2356,13,One Year,Electronic Check,33.79,401.32,3,30,1,1,59.49
CUST-2357,39,Month-to-Month,Bank Transfer,97.6,3658.36,0,21,0,1,148.18
CUST-2358,15,Month-to-Month,Electronic Check,99.75,1551.22,2,44,0,1,59.96
CUST-2359,29,Two Year,Bank Transfer,73.79,2176.78,3,8,1,0,814.75
CUST-2360,29,Two Year,Electronic Check,50.97,1490.6,3,15,0,0,568.65
CUST-2361,32,Two Year,Mailed Check,34.5,1081.87,2,35,0,0,453.56
CUST-2362,2,Month-to-Month,Electronic Check,93.68,193.45,2,33,1,1,68.75
CUST-2363,47,One Year,Bank Transfer,80.14,3643.85,3,44,1,1,105.46
CUST-2364,22,Month-to-Month,Credit Card,85.55,1736.15,4,12,0,1,77.96
CUST-2365,27,Two Year,Credit Card,20.87,577.94,3,18,0,0,275.0
CUST-2366,67,Month-to-Month,Mailed Check,112.75,7115.69,1,11,0,1,153.76
CUST-2367,56,Two Year,Mailed Check,26.63,1354.15,0,35,1,0,276.44
CUST-2368,21,Two Year,Credit Card,56.68,1093.76,3,9,0,0,676.61
CUST-2369,47,One Year,Bank Transfer,60.27,2808.21,0,15,0,0,813.01
CUST-2370,59,Month-to-Month,Electronic Check,20.14,1177.64,0,27,1,1,21.76
CUST-2371,6,Month-to-Month,Credit Card,69.71,392.76,2,18,0,1,111.66
CUST-2372,19,Two Year,Mailed Check,95.28,1826.75,0,39,1,1,62.33
CUST-2373,57,Month-to-Month,Electronic Check,102.33,5926.4,2,5,1,1,146.43
CUST-2374,69,Two Year,Electronic Check,107.94,7731.44,2,3,0,0,1425.26
CUST-2375,3,Month-to-Month,Electronic Check,68.77,203.78,2,29,1,1,76.27
CUST-2376,1,Month-to-Month,Mailed Check,83.06,84.46,2,38,0,1,70.47
CUST-2377,58,Two Year,Electronic Check,27.95,1642.12,6,30,1,0,297.5
CUST-2378,38,One Year,Electronic Check,68.8,2454.06,1,26,1,1,121.88
CUST-2379,15,One Year,Electronic Check,35.48,503.75,0,44,0,0,397.14
CUST-2380,34,One Year,Mailed Check,56.96,1881.97,5,20,1,1,86.67
CUST-2381,61,Month-to-Month,Bank Transfer,52.93,2915.08,0,36,1,1,101.7
CUST-2382,35,One Year,Electronic Check,62.35,2061.37,3,8,0,0,856.21
CUST-2383,64,Month-to-Month,Electronic Check,77.16,4795.44,5,34,0,1,84.55
CUST-2384,25,Two Year,Electronic Check,110.29,2526.22,1,41,0,0,1373.04
CUST-2385,24,Two Year,Credit Card,59.45,1311.15,0,20,0,0,674.75
CUST-2386,12,Month-to-Month,Mailed Check,118.11,1374.07,2,16,1,1,179.9
CUST-2387,18,One Year,Mailed Check,95.9,1742.85,1,23,1,1,143.65
CUST-2388,15,One Year,Electronic Check,71.15,1094.0,2,30,0,1,81.06
CUST-2389,27,Month-to-Month,Bank Transfer,84.4,2237.66,1,5,0,1,149.18
CUST-2390,60,Two Year,Mailed Check,30.22,1761.0,2,34,0,0,404.4
CUST-2391,46,Month-to-Month,Electronic Check,104.45,4601.18,3,36,0,1,96.59
CUST-2392,17,Month-to-Month,Electronic Check,78.24,1235.57,2,12,0,1,109.49
CUST-2393,53,Month-to-Month,Electronic Check,118.61,5795.9,1,24,0,1,135.84
CUST-2394,8,Month-to-Month,Credit Card,83.64,681.69,1,31,0,1,42.65
CUST-2395,27,One Year,Credit Card,103.41,2707.61,1,0,1,0,1176.68
CUST-2396,46,One Year,Bank Transfer,99.98,4684.38,0,34,0,1,68.41
CUST-2397,50,One Year,Bank Transfer,54.55,2742.81,7,18,0,0,643.66
CUST-2398,71,One Year,Electronic Check,45.96,3031.75,1,11,0,0,584.64
CUST-2399,3,Month-to-Month,Mailed Check,63.05,184.71,3,39,1,1,63.88
CUST-2400,64,Month-to-Month,Bank Transfer,66.72,4127.47,1,39,1,1,81.13
CUST-2401,44,Month-to-Month,Electronic Check,44.01,1865.92,1,42,1,1,87.82
CUST-2402,53,Month-to-Month,Credit Card,109.46,5693.39,0,19,0,1,121.78
CUST-2403,24,One Year,Electronic Check,74.25,1866.31,3,32,0,1,57.43
CUST-2404,60,Month-to-Month,Electronic Check,117.84,7225.49,3,28,0,1,167.38
CUST-2405,3,Month-to-Month,Bank Transfer,101.0,313.77,2,15,0,1,86.3
CUST-2406,20,Month-to-Month,Bank Transfer,75.57,1366.98,2,13,1,1,49.75
CUST-2407,46,Two Year,Bank Transfer,114.7,4859.65,3,6,1,0,1291.58
CUST-2408,15,Two Year,Electronic Check,70.49,965.06,3,5,0,0,969.36
CUST-2409,25,One Year,Credit Card,108.71,2553.28,1,20,0,0,1117.29
CUST-2410,71,Two Year,Mailed Check,55.81,3828.91,2,35,1,0,704.46
CUST-2411,17,One Year,Mailed Check,57.86,979.99,1,21,0,1,45.03
CUST-2412,9,One Year,Credit Card,61.81,542.45,3,39,0,1,103.6
CUST-2413,38,Month-to-Month,Bank Transfer,74.66,2937.73,0,18,1,1,51.81
CUST-2414,48,One Year,Electronic Check,75.35,3765.01,2,24,0,0,830.07
CUST-2415,60,One Year,Bank Transfer,69.64,3863.05,2,2,1,0,818.29
CUST-2416,63,One Year,Electronic Check,50.6,3276.86,2,35,0,0,533.58
CUST-2417,2,One Year,Electronic Check,112.72,219.19,2,44,1,1,219.18
CUST-2418,11,Month-to-Month,Mailed Check,78.86,839.7,1,33,1,1,75.86
CUST-2419,64,One Year,Credit Card,60.77,3958.28,1,10,1,0,745.21
CUST-2420,21,Two Year,Electronic Check,85.12,1633.74,1,41,0,1,78.86
CUST-2421,18,Month-to-Month,Bank Transfer,96.8,1798.81,5,26,0,1,154.17
CUST-2422,64,One Year,Electronic Check,116.07,7433.16,1,41,0,1,142.59
CUST-2423,38,Month-to-Month,Bank Transfer,69.95,2741.27,1,1,0,1,48.86
CUST-2424,32,One Year,Mailed Check,31.21,1047.83,2,5,1,0,364.58
CUST-2425,11,One Year,Bank Transfer,64.08,689.16,2,1,0,0,700.46
CUST-2426,45,Month-to-Month,Electronic Check,67.9,2792.69,1,41,1,1,58.1
CUST-2427,33,One Year,Bank Transfer,109.7,3348.51,0,16,0,0,1167.88
CUST-2428,41,Month-to-Month,Credit Card,59.48,2313.19,4,39,0,1,74.3
CUST-2429,8,One Year,Bank Transfer,115.33,844.71,1,13,1,1,196.54
CUST-2430,11,Month-to-Month,Mailed Check,68.51,770.42,2,9,0,1,62.9
CUST-2431,51,One Year,Credit Card,117.38,5654.32,2,44,1,1,107.36
CUST-2432,41,Month-to-Month,Electronic Check,20.82,893.21,2,32,0,1,36.45
CUST-2433,17,One Year,Bank Transfer,109.88,1878.03,1,41,1,1,79.31
CUST-2434,46,Month-to-Month,Credit Card,113.11,4818.11,0,11,0,1,161.19
CUST-2435,32,Two Year,Electronic Check,116.1,3608.97,1,31,1,0,1257.91
CUST-2436,54,Two Year,Mailed Check,21.31,1116.26,2,23,0,0,236.71
CUST-2437,20,Two Year,Electronic Check,37.17,723.98,2,13,0,0,411.89
CUST-2438,33,One Year,Mailed Check,85.38,2762.19,4,4,1,1,83.66
CUST-2439,40,One Year,Bank Transfer,22.55,816.02,3,4,1,0,276.74
CUST-2440,32,Month-to-Month,Electronic Check,26.36,846.0,1,31,0,1,50.71
CUST-2441,2,Month-to-Month,Mailed Check,42.11,81.95,3,44,0,1,83.33
CUST-2442,33,Month-to-Month,Electronic Check,71.24,2394.75,1,32,0,1,60.73
CUST-2443,30,One Year,Electronic Check,74.59,2287.61,0,3,0,0,923.71
CUST-2444,33,Two Year,Electronic Check,23.43,722.61,3,29,1,1,41.29
CUST-2445,26,Month-to-Month,Credit Card,37.04,873.73,2,40,0,1,31.5
CUST-2446,22,Two Year,Electronic Check,69.97,1547.78,3,16,0,1,54.68
CUST-2447,66,One Year,Credit Card,79.39,5484.25,2,2,1,0,915.02
CUST-2448,38,One Year,Mailed Check,34.84,1280.23,2,12,0,0,453.82
CUST-2449,46,Month-to-Month,Electronic Check,59.88,2586.3,3,43,1,1,110.73
CUST-2450,15,Month-to-Month,Bank Transfer,110.44,1529.87,0,35,1,1,204.81
CUST-2451,44,One Year,Mailed Check,119.89,4975.09,1,17,0,0,1403.25
CUST-2452,49,One Year,Mailed Check,118.72,5521.69,2,22,1,1,95.75
CUST-2453,61,Month-to-Month,Electronic Check,108.17,6358.07,3,34,0,1,120.29
CUST-2454,67,One Year,Electronic Check,59.47,3977.76,1,32,0,1,99.37
CUST-2455,6,Two Year,Electronic Check,88.66,500.56,0,35,0,1,125.7
CUST-2456,9,Two Year,Electronic Check,61.66,503.69,2,16,0,0,633.04
CUST-2457,6,Two Year,Electronic Check,84.85,486.7,3,38,0,1,117.76
CUST-2458,32,Month-to-Month,Electronic Check,50.94,1676.28,2,33,0,1,32.82
CUST-2459,41,Month-to-Month,Electronic Check,80.62,3221.97,0,11,1,1,98.07
CUST-2460,8,One Year,Electronic Check,72.38,604.93,3,4,1,1,143.9
CUST-2461,50,Month-to-Month,Electronic Check,22.45,1095.05,2,39,1,1,14.2
CUST-2462,62,Month-to-Month,Electronic Check,99.07,5782.31,1,26,0,1,126.7
CUST-2463,62,Month-to-Month,Credit Card,21.19,1220.5,3,39,0,1,19.99
CUST-2464,7,Month-to-Month,Electronic Check,49.32,346.68,3,12,0,1,64.6
CUST-2465,4,Month-to-Month,Bank Transfer,20.59,80.75,1,25,0,1,28.02
CUST-2466,6,Month-to-Month,Electronic Check,57.62,342.47,1,13,0,1,78.72
CUST-2467,58,Month-to-Month,Credit Card,26.32,1546.82,2,31,1,1,46.81
CUST-2468,22,Month-to-Month,Electronic Check,111.35,2471.47,2,10,0,1,120.77
CUST-2469,26,One Year,Credit Card,61.57,1451.15,2,37,0,0,839.28
CUST-2470,3,One Year,Bank Transfer,65.95,201.88,1,15,0,1,34.06
CUST-2471,41,One Year,Electronic Check,54.99,2209.29,0,21,0,0,600.42
CUST-2472,60,Month-to-Month,Credit Card,82.75,4760.22,4,15,0,1,73.58
CUST-2473,14,Month-to-Month,Mailed Check,98.44,1351.46,1,12,0,1,169.79
CUST-2474,12,One Year,Electronic Check,84.81,1009.44,0,11,1,1,76.2
CUST-2475,12,One Year,Bank Transfer,94.82,1049.57,1,17,0,1,48.94
CUST-2476,13,Month-to-Month,Credit Card,110.6,1384.04,4,28,1,1,80.99
CUST-2477,25,Month-to-Month,Mailed Check,106.35,2526.71,1,17,0,1,210.42
CUST-2478,45,Two Year,Electronic Check,87.41,3746.85,1,1,0,0,1201.31
CUST-2479,19,Month-to-Month,Bank Transfer,41.46,719.76,0,1,1,1,27.5
CUST-2480,55,Month-to-Month,Bank Transfer,83.77,4257.08,3,2,0,1,56.81
CUST-2481,45,One Year,Credit Card,70.61,2936.84,3,28,0,1,68.17
CUST-2482,8,Month-to-Month,Bank Transfer,91.72,701.46,2,7,1,1,51.04
CUST-2483,53,Month-to-Month,Electronic Check,103.29,5661.45,0,10,0,1,130.89
CUST-2484,55,Month-to-Month,Credit Card,94.27,4826.6,0,11,0,1,77.36
CUST-2485,32,One Year,Electronic Check,104.66,3223.29,2,31,1,1,133.86
CUST-2486,51,Month-to-Month,Electronic Check,26.39,1274.21,2,3,1,1,18.77
CUST-2487,44,Month-to-Month,Mailed Check,23.16,1037.49,0,8,0,1,26.51
CUST-2488,70,Month-to-Month,Mailed Check,45.85,2912.68,2,23,0,1,64.05
CUST-2489,18,Two Year,Electronic Check,110.07,1841.54,3,15,1,1,65.27
CUST-2490,22,Month-to-Month,Bank Transfer,102.37,2098.09,1,16,0,1,112.41
CUST-2491,37,Two Year,Electronic Check,88.27,3425.84,1,21,0,0,1146.33
CUST-2492,56,Month-to-Month,Mailed Check,90.08,4971.92,3,6,0,1,77.52
CUST-2493,59,Two Year,Credit Card,92.67,5034.74,2,9,1,0,1026.84
CUST-2494,3,Two Year,Electronic Check,114.26,322.5,3,28,0,1,158.0
CUST-2495,28,Month-to-Month,Electronic Check,103.22,2673.9,2,35,1,1,149.26
CUST-2496,35,Month-to-Month,Electronic Check,82.34,2647.57,2,23,0,1,60.79
CUST-2497,61,Month-to-Month,Credit Card,86.57,5384.15,2,13,0,1,80.39
CUST-2498,54,Month-to-Month,Electronic Check,41.37,2176.71,0,13,1,0,455.39
CUST-2499,63,One Year,Electronic Check,85.73,5372.26,1,24,1,1,112.37
CUST-2500,7,Month-to-Month,Mailed Check,62.47,415.29,3,21,0,1,74.44
CUST-2501,49,Month-to-Month,Mailed Check,35.3,1700.39,2,22,0,1,35.14
CUST-2502,31,Month-to-Month,Electronic Check,100.64,2928.39,3,31,1,1,168.98
CUST-2503,58,Two Year,Mailed Check,71.02,3897.57,3,25,1,0,894.16
CUST-2504,61,Month-to-Month,Electronic Check,117.74,7166.6,4,26,0,1,231.05
CUST-2505,24,Month-to-Month,Credit Card,48.17,1066.54,2,44,0,1,32.51
CUST-2506,20,Month-to-Month,Electronic Check,68.07,1351.3,1,11,1,1,112.97
CUST-2507,37,Two Year,Electronic Check,64.8,2464.34,1,18,1,0,801.13
CUST-2508,4,One Year,Mailed Check,32.08,117.81,5,18,1,1,57.68
CUST-2509,20,Month-to-Month,Electronic Check,62.61,1295.55,2,33,0,1,38.27
CUST-2510,60,Month-to-Month,Bank Transfer,48.76,2667.9,1,31,0,1,51.79
CUST-2511,24,Month-to-Month,Electronic Check,36.03,823.5,0,28,0,1,36.14
CUST-2512,50,Month-to-Month,Electronic Check,48.22,2390.69,1,20,0,1,95.95
CUST-2513,49,Two Year,Bank Transfer,43.33,2089.01,1,34,0,0,589.38
CUST-2514,51,One Year,Mailed Check,93.41,4356.4,2,41,0,1,73.3
CUST-2515,36,Month-to-Month,Mailed Check,23.08,847.36,1,4,0,1,33.35
CUST-2516,66,Two Year,Electronic Check,81.75,5643.55,1,11,0,0,1082.19
CUST-2517,34,Month-to-Month,Electronic Check,96.07,3028.54,0,6,1,1,70.28
CUST-2518,36,One Year,Electronic Check,68.07,2534.5,7,40,1,1,51.17
CUST-2519,6,Two Year,Electronic Check,113.16,667.77,0,1,0,1,224.5
CUST-2520,39,Month-to-Month,Mailed Check,90.79,3683.82,3,24,0,1,107.05
CUST-2521,42,One Year,Credit Card,94.79,3688.22,2,9,0,0,1161.18
CUST-2522,58,Month-to-Month,Electronic Check,39.69,2345.31,2,37,1,1,32.63
CUST-2523,12,Month-to-Month,Electronic Check,97.73,1066.0,1,43,0,1,88.2
CUST-2524,3,Month-to-Month,Electronic Check,103.21,319.69,2,5,1,1,130.7
CUST-2525,18,Month-to-Month,Electronic Check,56.13,1011.48,1,26,0,1,56.32
CUST-2526,40,One Year,Electronic Check,41.34,1580.08,1,34,0,0,492.58
CUST-2527,21,Two Year,Credit Card,58.51,1140.94,3,9,1,0,614.56
CUST-2528,15,One Year,Bank Transfer,93.96,1441.08,0,8,0,1,93.03
CUST-2529,26,Two Year,Credit Card,61.76,1590.48,2,19,0,0,630.87
CUST-2530,8,Two Year,Credit Card,93.67,714.94,2,36,0,1,171.84
CUST-2531,42,Month-to-Month,Mailed Check,31.36,1273.1,1,34,0,1,25.03
CUST-2532,44,Month-to-Month,Mailed Check,100.6,4532.55,3,36,0,1,164.52
CUST-2533,14,Month-to-Month,Electronic Check,45.32,603.29,2,39,0,1,46.42
CUST-2534,2,One Year,Mailed Check,44.89,82.01,0,7,1,1,54.39
CUST-2535,37,Two Year,Credit Card,79.04,3031.79,3,30,1,1,74.05
CUST-2536,69,Month-to-Month,Electronic Check,27.01,1785.6,1,42,1,1,41.72
CUST-2537,38,One Year,Credit Card,22.63,818.88,4,15,0,1,39.98
CUST-2538,41,One Year,Electronic Check,46.1,1759.04,1,27,0,1,42.85
CUST-2539,62,One Year,Credit Card,73.81,4734.62,1,5,0,0,931.67
CUST-2540,60,Month-to-Month,Credit Card,110.76,6197.86,2,31,0,1,168.59
CUST-2541,14,Month-to-Month,Bank Transfer,104.64,1458.37,0,27,0,1,82.95
CUST-2542,2,Month-to-Month,Bank Transfer,69.04,142.51,2,10,1,1,100.78
CUST-2543,70,Month-to-Month,Mailed Check,23.71,1502.42,2,41,0,1,15.21
CUST-2544,17,Month-to-Month,Credit Card,73.53,1280.41,1,22,1,1,105.16
CUST-2545,28,One Year,Credit Card,90.48,2436.13,3,29,0,1,114.92
CUST-2546,66,Month-to-Month,Bank Transfer,53.92,3554.08,1,8,0,1,36.17
CUST-2547,35,Two Year,Bank Transfer,31.11,1040.79,1,27,0,0,348.46
CUST-2548,5,Month-to-Month,Bank Transfer,47.86,240.34,2,23,0,1,55.99
CUST-2549,65,One Year,Credit Card,97.16,5924.76,0,27,0,1,80.22
CUST-2550,40,Month-to-Month,Mailed Check,55.12,1991.57,4,23,1,1,56.78
CUST-2551,56,One Year,Credit Card,101.2,5906.18,1,14,1,0,1047.27
CUST-2552,36,Two Year,Mailed Check,51.95,1687.77,1,38,1,1,33.11
CUST-2553,45,Month-to-Month,Electronic Check,36.36,1674.84,2,32,0,1,70.41
CUST-2554,23,Month-to-Month,Electronic Check,63.58,1353.21,2,33,1,1,95.26
CUST-2555,47,One Year,Mailed Check,65.23,2939.6,1,21,1,0,895.85
CUST-2556,31,Month-to-Month,Electronic Check,21.61,685.57,1,28,0,1,37.48
CUST-2557,11,Month-to-Month,Electronic Check,31.7,324.6,1,33,1,1,31.19
CUST-2558,10,Month-to-Month,Mailed Check,38.49,396.39,1,41,0,1,53.7
CUST-2559,67,Month-to-Month,Electronic Check,31.36,2047.89,1,9,0,1,28.72
CUST-2560,14,One Year,Electronic Check,54.15,723.93,0,44,0,1,86.65
CUST-2561,10,Month-to-Month,Bank Transfer,116.46,1163.86,0,29,0,1,184.53
CUST-2562,1,Two Year,Credit Card,70.92,67.46,2,10,0,1,94.19
CUST-2563,5,One Year,Bank Transfer,82.76,393.98,2,33,0,1,71.29
CUST-2564,20,One Year,Credit Card,55.64,1123.96,1,20,1,1,48.99
CUST-2565,8,One Year,Bank Transfer,52.35,396.38,2,12,1,1,56.24
CUST-2566,43,Two Year,Electronic Check,22.31,892.29,2,24,1,0,263.31
CUST-2567,1,Month-to-Month,Bank Transfer,70.03,71.51,1,20,0,1,70.48
CUST-2568,57,Two Year,Bank Transfer,68.36,3977.59,1,0,0,0,872.97
CUST-2569,64,One Year,Electronic Check,35.78,2231.84,3,4,0,1,62.48
CUST-2570,28,One Year,Electronic Check,96.43,2643.33,2,21,1,1,96.32
CUST-2571,37,One Year,Bank Transfer,69.27,2574.3,0,6,0,0,824.02
CUST-2572,47,Month-to-Month,Electronic Check,53.9,2473.49,3,12,0,1,94.27
CUST-2573,37,Month-to-Month,Bank Transfer,34.69,1235.47,1,44,1,1,63.69
CUST-2574,49,One Year,Electronic Check,75.22,3867.25,4,22,0,1,83.87
CUST-2575,44,Month-to-Month,Mailed Check,95.28,3865.93,3,20,0,1,51.49
CUST-2576,56,One Year,Mailed Check,48.2,2669.26,4,5,1,0,615.03
CUST-2577,28,Month-to-Month,Electronic Check,41.88,1211.2,1,19,0,1,70.19
CUST-2578,6,Month-to-Month,Electronic Check,72.19,434.48,0,11,0,1,38.05
CUST-2579,61,Month-to-Month,Bank Transfer,35.53,2236.98,4,39,0,1,49.48
CUST-2580,20,Month-to-Month,Credit Card,86.66,1647.32,0,8,0,1,119.81
CUST-2581,2,Month-to-Month,Credit Card,80.53,151.53,2,27,0,1,86.01
CUST-2582,37,Month-to-Month,Mailed Check,28.71,1091.69,4,10,1,1,46.64
CUST-2583,20,Two Year,Bank Transfer,23.65,453.66,2,31,0,0,254.54
CUST-2584,26,One Year,Electronic Check,82.03,2146.54,2,10,1,0,1049.51
CUST-2585,29,Month-to-Month,Electronic Check,49.43,1321.89,0,23,0,1,63.06
CUST-2586,1,One Year,Electronic Check,28.64,29.02,2,14,0,0,362.55
CUST-2587,35,Two Year,Mailed Check,95.94,3298.62,0,40,1,0,1057.14
CUST-2588,70,One Year,Electronic Check,51.4,3383.17,2,34,1,1,82.52
CUST-2589,59,Month-to-Month,Electronic Check,65.96,3791.14,1,16,0,0,831.02
CUST-2590,69,Two Year,Bank Transfer,43.68,3027.61,0,24,1,0,474.82
CUST-2591,33,One Year,Bank Transfer,82.73,2461.95,2,34,0,1,49.37
CUST-2592,51,Month-to-Month,Electronic Check,50.15,2546.45,1,18,0,1,99.4
CUST-2593,12,Month-to-Month,Electronic Check,116.8,1375.3,1,40,1,1,167.69
CUST-2594,20,One Year,Mailed Check,90.29,1684.89,1,30,0,1,173.33
CUST-2595,53,Month-to-Month,Mailed Check,33.67,1807.61,1,16,0,1,22.08
CUST-2596,43,Two Year,Bank Transfer,61.67,2507.34,3,22,0,1,62.47
CUST-2597,50,Month-to-Month,Electronic Check,58.54,2755.86,4,0,0,1,41.03
CUST-2598,29,Two Year,Bank Transfer,73.42,2066.76,6,9,0,0,999.78
CUST-2599,57,One Year,Credit Card,104.19,5947.28,2,7,0,1,189.68
CUST-2600,39,Month-to-Month,Electronic Check,78.34,3175.41,2,41,0,1,98.08
CUST-2601,56,Month-to-Month,Credit Card,26.16,1349.53,2,25,0,1,20.4
CUST-2602,43,One Year,Electronic Check,85.54,3529.14,3,33,0,1,59.08
CUST-2603,50,One Year,Electronic Check,20.83,947.82,3,18,0,0,237.62
CUST-2604,23,One Year,Mailed Check,98.0,2285.07,2,13,0,1,123.44
CUST-2605,44,Month-to-Month,Electronic Check,86.66,3687.82,3,7,1,1,133.65
CUST-2606,38,Month-to-Month,Electronic Check,50.88,1945.12,2,0,1,1,48.73
CUST-2607,23,Month-to-Month,Mailed Check,49.24,1074.0,2,24,1,1,54.34
